epoch,train_loss,test_loss,test_peak_dist_t1,test_peak_dist_t2,test_peak_dist_t3,test_peak_dist_t4,test_psr_k5_5_t1,test_psr_k5_5_t2,test_psr_k5_5_t3,test_psr_k5_5_t4,test_psr_aggregate
16,0.005230311315928428,0.004831279931364186,7.4910564933349795,9.215973716968639,10.022631595631943,10.574708458167661,0.7097537878787878,0.6216856060606061,0.5857007575757576,0.5696022727272727,0.6216856060606061
17,0.005129577225460758,0.004738420431473942,7.480259883595479,9.175554665954616,10.017376258278027,10.541363564619079,0.7097537878787878,0.6216856060606061,0.5861742424242424,0.5714962121212122,0.6222774621212122
18,0.005039013860360631,0.004669459988221977,7.4946502681372635,9.187306007935495,10.024109534410655,10.519664214148289,0.7107007575757576,0.6221590909090909,0.5823863636363636,0.5729166666666666,0.6220407196969697
19,0.004959847867524006,0.004563583145764741,7.473977411388855,9.168893647896946,9.971412378568107,10.572136303192273,0.709280303030303,0.6226325757575758,0.584280303030303,0.5724431818181818,0.6221590909090909
20,0.0048868187195357845,0.0044829371335888,7.403169363220606,9.206877525120888,9.994876808614219,10.523208870160635,0.7097537878787878,0.6207386363636364,0.5852272727272727,0.5724431818181818,0.6220407196969697
21,0.004823349565267563,0.004447708897659499,7.452349556730137,9.235293423557128,9.97252421037676,10.572311583097859,0.709280303030303,0.6207386363636364,0.584280303030303,0.5729166666666666,0.6218039772727273
22,0.0047653986988062,0.004373609511689706,7.394733458335764,9.25408888411466,9.981193080056654,10.561624250444758,0.7111742424242424,0.6212121212121212,0.5861742424242424,0.5710227272727273,0.6223958333333334
23,0.00471275440821389,0.004353703691087889,7.458959371599977,9.228259649102272,9.906564126427178,10.59456921827437,0.7078598484848485,0.6221590909090909,0.5852272727272727,0.5705492424242424,0.6214488636363636
24,0.004665758549499343,0.004298641226451957,7.419874932059901,9.213945381406885,9.973758697557388,10.52252864654591,0.709280303030303,0.6212121212121212,0.5852272727272727,0.5710227272727273,0.6216856060606061
25,0.0046257499213558885,0.004254802486464156,7.431790882441104,9.235193820093622,9.936649935115318,10.470594138243372,0.7088068181818182,0.6216856060606061,0.5828598484848485,0.568655303030303,0.620501893939394
26,0.004587454178352963,0.004226448712870479,7.375709694729515,9.222581197714858,9.975121004394332,10.483410501103341,0.7121212121212122,0.6259469696969697,0.5852272727272727,0.5714962121212122,0.6236979166666667
27,0.004553920104221072,0.004207774668677964,7.315236683899755,9.192295192748949,9.999238895149857,10.495919458418387,0.7116477272727273,0.6226325757575758,0.5880681818181818,0.5700757575757576,0.6231060606060606
28,0.004523945106896308,0.0041617142375219955,7.324976285311887,9.215851969017708,9.951574295777217,10.479113138942237,0.7121212121212122,0.6245265151515151,0.5852272727272727,0.5705492424242424,0.6231060606060606
29,0.004497146740169176,0.004143900820054114,7.2959820225865295,9.16274782548554,9.966791668733304,10.469003919583837,0.7135416666666666,0.6254734848484849,0.5857007575757576,0.5705492424242424,0.6238162878787878
30,0.004473630519548677,0.0041127001203483705,7.331880891871776,9.150608571738276,9.958316504741582,10.514403411315595,0.712594696969697,0.6259469696969697,0.5838068181818182,0.5705492424242424,0.6232244318181819
31,0.004451782307499703,0.004089503351486091,7.277814867812215,9.14187556732348,9.851038457685837,10.46390897884798,0.7135416666666666,0.6264204545454546,0.5847537878787878,0.5672348484848485,0.6229876893939393
32,0.004432376046963739,0.004088642573068765,7.240260600116698,9.154344671377165,9.913601023576533,10.471039787399329,0.712594696969697,0.6259469696969697,0.584280303030303,0.5700757575757576,0.6232244318181819
33,0.004415163637121331,0.004062958710798712,7.274043381090661,9.097671399908643,9.860891138058236,10.510865974385965,0.7121212121212122,0.6278409090909091,0.5852272727272727,0.5700757575757576,0.6238162878787878
34,0.004402013257286458,0.004021394521590661,7.170052458084068,9.124058170947558,9.869312408140402,10.494291167115914,0.7149621212121212,0.6254734848484849,0.5823863636363636,0.5681818181818182,0.622750946969697
35,0.004386597981957613,0.004040183933367106,7.20679489934704,9.188451146630154,9.90715670409059,10.484281464939617,0.7116477272727273,0.625,0.5838068181818182,0.5681818181818182,0.6221590909090909
36,0.0043745698055849885,0.004016546825313884,7.15242578619846,9.105887118960704,9.825217977109748,10.465935619811718,0.7144886363636364,0.6231060606060606,0.5838068181818182,0.5653409090909091,0.6216856060606061
37,0.004362610038369894,0.004040897065406722,7.175470976484218,9.18891596846961,9.903062680786054,10.515857278457673,0.712594696969697,0.6226325757575758,0.5838068181818182,0.5658143939393939,0.6212121212121213
38,0.004353901745821788,0.004026364524510096,7.155257784653991,9.128614363304383,9.833081859140542,10.431120939645707,0.7149621212121212,0.6235795454545454,0.5838068181818182,0.5643939393939394,0.6216856060606061
39,0.00434514808661814,0.0040113805920224295,7.165552095262346,9.102304558677401,9.821657486518633,10.471324737123886,0.7140151515151515,0.6216856060606061,0.5828598484848485,0.5643939393939394,0.6207386363636364
40,0.004337890252892701,0.003995628477158872,7.168766987014104,9.094907063947026,9.795178085520588,10.40195510326727,0.7135416666666666,0.6240530303030303,0.5819128787878788,0.5658143939393939,0.6213304924242424
41,0.004330192665165326,0.0040121446469460025,7.181182742098103,9.166830665768794,9.808512576153857,10.374693690799333,0.7130681818181818,0.6235795454545454,0.5852272727272727,0.5653409090909091,0.6218039772727272
42,0.0043242610244185855,0.004003146112981168,7.187557761166558,9.083221929613314,9.835865375478985,10.441260658023207,0.7140151515151515,0.6235795454545454,0.5852272727272727,0.5615530303030303,0.62109375
43,0.004319002242442572,0.004001756212815191,7.164796422168156,9.095341077600677,9.832707323619678,10.406584788786981,0.7144886363636364,0.6231060606060606,0.5819128787878788,0.5625,0.6205018939393939
44,0.004313687279925875,0.003977633705786006,7.11375206933704,9.098553752956015,9.796641905548558,10.410027442719525,0.7154356060606061,0.6245265151515151,0.5847537878787878,0.5653409090909091,0.6225142045454545
45,0.004308088705084234,0.003962885764794368,7.092704737163176,9.06213573857326,9.811859536621421,10.426455627953114,0.7154356060606061,0.625,0.5857007575757576,0.5620265151515151,0.6220407196969697
46,0.004302928267960559,0.003956815044423847,7.0770685526796875,9.084328123596556,9.776687813827314,10.434281025051467,0.7149621212121212,0.6245265151515151,0.5847537878787878,0.5629734848484849,0.6218039772727273
47,0.004299207109219904,0.003991669410783233,7.099276894402448,9.122775086946575,9.787294334225983,10.405881062690849,0.7135416666666666,0.6254734848484849,0.584280303030303,0.5653409090909091,0.6221590909090908
48,0.004296438408453228,0.0039757168181522775,7.094124413120045,9.10130766084778,9.800370326542282,10.375706503323292,0.7154356060606061,0.6226325757575758,0.5847537878787878,0.5629734848484849,0.6214488636363636
49,0.004292413633808775,0.0039887155554342,7.055254658688454,9.073798862387754,9.728139656582526,10.37580186284292,0.7140151515151515,0.6254734848484849,0.5871212121212122,0.5672348484848485,0.6234611742424242
50,0.004288950714827427,0.0040025075114416804,7.092254790411367,9.088409258554936,9.81947000950797,10.394051121435384,0.712594696969697,0.6240530303030303,0.584280303030303,0.5625,0.6208570075757576
51,0.004286915404230075,0.003969121131707321,7.085788717426164,9.147346922540164,9.750690775371737,10.376235565252756,0.7140151515151515,0.6216856060606061,0.5857007575757576,0.5643939393939394,0.6214488636363636
52,0.004282813437880491,0.00393961850821859,7.055143215264956,9.090424053324728,9.743899309595177,10.402142628077655,0.7140151515151515,0.6254734848484849,0.5857007575757576,0.5625,0.6219223484848484
53,0.00427958282150047,0.003969508269096188,7.107018810593777,9.1069627190525,9.747459619733563,10.374014405086807,0.7140151515151515,0.6231060606060606,0.587594696969697,0.5662878787878788,0.6227509469696969
54,0.004277894437172503,0.003957149576198197,7.029159694516832,9.11443640635568,9.734690109788996,10.401928441102415,0.7149621212121212,0.6235795454545454,0.5871212121212122,0.5662878787878788,0.6229876893939393
55,0.004275375439802993,0.003964506364850836,7.09446155574199,9.093548018530532,9.771440884731257,10.395899933740447,0.7140151515151515,0.6235795454545454,0.584280303030303,0.5648674242424242,0.621685606060606
56,0.0042720007149608065,0.003996279577470638,7.0538444422672955,9.106587206351627,9.70495676521275,10.384970081523738,0.7140151515151515,0.6245265151515151,0.5885416666666666,0.5672348484848485,0.6235795454545454
57,0.004270050677664157,0.003967034852724861,7.0681850080601585,9.090604400304446,9.798071900945493,10.386875095823797,0.7130681818181818,0.6240530303030303,0.5866477272727273,0.5643939393939394,0.6220407196969697
58,0.004267698197608005,0.003980094753911324,7.0936920319919246,9.081747391871934,9.774938256736505,10.315214734341426,0.7144886363636364,0.6264204545454546,0.5871212121212122,0.5677083333333334,0.6239346590909091
59,0.0042661168870849996,0.003940295244595318,7.051899883433486,9.07751688291352,9.728706216995109,10.309974614921297,0.7149621212121212,0.6259469696969697,0.587594696969697,0.5681818181818182,0.6241714015151515
60,0.0042648405722289714,0.0039218363218065915,7.040068004943354,9.069775500011938,9.688245840994975,10.295189160685013,0.7149621212121212,0.6245265151515151,0.5885416666666666,0.5677083333333334,0.6239346590909091
